"","...1","...2","Trial_Nr","Trial_Id","Task_Name","sub","x","y","time","conf","el_x","el_y","el_pupil","el_time","time_start","time_diff","Freq","web_wordID","web_char","web_char_num","web_target_word","web_word_num","el_wordID","el_char","el_char_num","el_target_word","el_word_num","freq","zipf","ground_truth"
"9750",39744,39744,14,118,"Single_line_sentences",14,390.072097778321,925.249650478363,1745424455854.8,0,252.2,440.7,1061,10407686,399.800048828125,16.10009765625,NA,"ate","a",1,NA,2,"He","e",2,NA,1,3194,4.2,"saccade"
"9751",39745,39745,14,118,"Single_line_sentences",14,471.748352050781,961.326316595078,1745424455886.8,0,256.2,478,1021,10407718,431.800048828125,32,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"pso"
"9752",39746,39746,14,118,"Single_line_sentences",14,481.555709838866,982.675659656525,1745424455902.7,0,258.1,484.1,1021,10407734,447.699951171875,15.89990234375,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9753",39747,39747,14,118,"Single_line_sentences",14,492.004051208496,978.104338645934,1745424455918.7,0.054273058730344,258.7,484.6,1017,10407750,463.699951171875,16,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9754",39748,39748,14,118,"Single_line_sentences",14,482.966537475586,974.295548200608,1745424455934.7,0.054273058730344,259.5,486.3,1011,10407766,479.699951171875,16,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9755",39749,39749,14,118,"Single_line_sentences",14,496.124610900878,985.290137529374,1745424455950.7,0.137439739583915,260.2,488,1010,10407782,495.699951171875,16,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9756",39750,39750,14,118,"Single_line_sentences",14,495.74203491211,982.042325735093,1745424455968.4,0.512464993929243,261.9,488.5,1007,10407799,513.39990234375,17.699951171875,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9757",39751,39751,14,118,"Single_line_sentences",14,507.089881896972,979.427686929703,1745424455982.9,0.512464993929243,257.6,489.6,1005,10407814,527.89990234375,14.5,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"saccade"
"9758",39752,39752,14,118,"Single_line_sentences",14,503.659286499024,974.134937524795,1745424455998.7,0.854316436361401,203.6,511.9,1010,10407830,543.699951171875,15.800048828125,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"pso"
"9759",39753,39753,14,118,"Single_line_sentences",14,497.120819091797,973.91342997551,1745424456014.8,0.892712661642577,216.5,504.8,1006,10407846,559.800048828125,16.10009765625,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9760",39754,39754,14,118,"Single_line_sentences",14,490.12710571289,978.295011520385,1745424456030.7,0.900780176449382,214.3,506.3,1003,10407862,575.699951171875,15.89990234375,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9761",39755,39755,14,118,"Single_line_sentences",14,477.416381835938,960.7231092453,1745424456062.9,0.891673514917653,211,506.2,1000,10407894,607.89990234375,32.199951171875,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9762",39756,39756,14,118,"Single_line_sentences",14,473.594741821289,970.676078796386,1745424456078.9,0.949326393789958,209.3,505.4,996,10407910,623.89990234375,16,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9763",39757,39757,14,118,"Single_line_sentences",14,492.750892639159,963.747514486313,1745424456094.8,1,208.1,503.9,998,10407926,639.800048828125,15.900146484375,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9764",39758,39758,14,118,"Single_line_sentences",14,491.717948913574,977.511978149414,1745424456126.7,1,204.8,503.2,995,10407958,671.699951171875,31.89990234375,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9765",39759,39759,14,118,"Single_line_sentences",14,498.249664306642,980.253045558929,1745424456142.9,1,203.1,502.4,989,10407974,687.89990234375,16.199951171875,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9766",39760,39760,14,118,"Single_line_sentences",14,484.02889251709,961.819252967834,1745424456159.1,1,200.5,502.1,986,10407990,704.099853515625,16.199951171875,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9767",39761,39761,14,118,"Single_line_sentences",14,489.579620361329,970.901513099671,1745424456190.8,1,200.2,501.2,975,10408022,735.800048828125,31.7001953125,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9768",39762,39762,14,118,"Single_line_sentences",14,492.834091186524,963.716776371002,1745424456206.7,1,199.1,500.5,968,10408038,751.699951171875,15.89990234375,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9769",39763,39763,14,118,"Single_line_sentences",14,484.951400756837,964.632836580276,1745424456222.8,1,198.8,501.2,963,10408054,767.800048828125,16.10009765625,NA,"ate","t",2,NA,2,NA,NA,NA,NA,NA,3194,4.2,"fixation"
"9770",39764,39764,14,118,"Single_line_sentences",14,477.892112731934,960.756454467773,1745424456238.7,1,197.9,501.2,956,10408070,783.699951171875,15.89990234375,NA,"ate","t",2,NA,2,"He","H",1,NA,1,3194,4.2,"fixation"
"9771",39765,39765,14,118,"Single_line_sentences",14,484.606704711914,981.74987912178,1745424456254.7,1,197.3,501.5,951,10408086,799.699951171875,16,NA,"ate","t",2,NA,2,"He","H",1,NA,1,3194,4.2,"fixation"
"9772",39766,39766,14,118,"Single_line_sentences",14,481.032714843751,962.132266759872,1745424456271.3,1,198.8,501.6,947,10408102,816.300048828125,16.60009765625,NA,"ate","t",2,NA,2,NA,NA,NA,NA,NA,3194,4.2,"fixation"
"9773",39767,39767,14,118,"Single_line_sentences",14,489.911270141602,967.073249816894,1745424456286.9,1,199,503.6,939,10408118,831.89990234375,15.599853515625,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9774",39768,39768,14,118,"Single_line_sentences",14,498.395233154297,974.05517935753,1745424456302.8,1,199.8,503.5,933,10408134,847.800048828125,15.900146484375,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9775",39769,39769,14,118,"Single_line_sentences",14,488.788604736329,966.832559108734,1745424456334.8,1,199.9,506.2,915,10408166,879.800048828125,32,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"fixation"
"9776",39770,39770,14,118,"Single_line_sentences",14,499.602699279785,969.404872655868,1745424456350.8,1,198.6,506,912,10408182,895.800048828125,16,NA,"ate","t",2,NA,2,NA,NA,NA,NA,NA,3194,4.2,"fixation"
"9777",39771,39771,14,118,"Single_line_sentences",14,468.114280700683,963.571615219116,1745424456367,1,198.2,506.3,903,10408198,912,16.199951171875,NA,"ate","t",2,NA,2,NA,NA,NA,NA,NA,3194,4.2,"fixation"
"9778",39772,39772,14,118,"Single_line_sentences",14,491.607284545898,969.352827072144,1745424456382.9,1,197.9,506.2,893,10408214,927.89990234375,15.89990234375,NA,"ate","t",2,NA,2,"He","H",1,NA,1,3194,4.2,"fixation"
"9779",39773,39773,14,118,"Single_line_sentences",14,496.846961975098,959.204195737838,1745424456398.8,1,196.1,506.4,886,10408230,943.800048828125,15.900146484375,NA,"ate","t",2,NA,2,"He","H",1,NA,1,3194,4.2,"fixation"
"9780",39774,39774,14,118,"Single_line_sentences",14,486.037445068358,970.835691690444,1745424456414.7,1,195.8,505.8,877,10408246,959.699951171875,15.89990234375,NA,"ate","t",2,NA,2,"He","H",1,NA,1,3194,4.2,"fixation"
"9781",39775,39775,14,118,"Single_line_sentences",14,462.981491088866,966.561580896377,1745424456430.9,1,194.1,505.5,871,10408262,975.89990234375,16.199951171875,NA,"ate","t",2,NA,2,"He","H",1,NA,1,3194,4.2,"fixation"
"9782",39776,39776,14,118,"Single_line_sentences",14,481.938858032227,964.352041482926,1745424456462.8,1,250.8,504.6,868,10408294,1007.80004882812,31.900146484375,NA,"ate","t",2,NA,2,"He","e",2,NA,1,3194,4.2,"saccade"
"9783",39777,39777,14,118,"Single_line_sentences",14,486.277542114257,958.7003159523,1745424456478.8,1,567.5,468.6,854,10408310,1023.80004882812,16,NA,"ate","t",2,NA,2,"ate","e",3,NA,2,3194,4.2,"saccade"
"9784",39778,39778,14,118,"Single_line_sentences",14,717.667694091797,887.680335044861,1745424456510.6,1,637.9,465.9,845,10408342,1055.59985351563,31.7998046875,NA,"many","m",1,NA,3,"many",NA,0,NA,3,149674,5.87,"fixation"
"9785",39779,39779,14,118,"Single_line_sentences",14,834.559879302979,846.134376525878,1745424456527.5,1,634.3,467.2,831,10408359,1072.5,16.900146484375,NA,"many","n",3,NA,3,"many",NA,0,NA,3,149674,5.87,"fixation"
"9786",39780,39780,14,118,"Single_line_sentences",14,825.456619262695,899.79598045349,1745424456558.8,1,634.3,468.7,822,10408390,1103.80004882813,31.300048828125,NA,"many","a",2,NA,3,"many",NA,0,NA,3,149674,5.87,"fixation"
"9787",39781,39781,14,118,"Single_line_sentences",14,807.184982299805,908.032121658326,1745424456574.7,1,633.5,469.5,819,10408406,1119.69995117188,15.89990234375,NA,"many","a",2,NA,3,"many",NA,0,NA,3,149674,5.87,"fixation"
"9788",39782,39782,14,118,"Single_line_sentences",14,767.295227050781,910.898008346558,1745424456590.7,1,633.8,470,817,10408422,1135.69995117188,16,NA,"many","a",2,NA,3,"many",NA,0,NA,3,149674,5.87,"fixation"
"9789",39783,39783,14,118,"Single_line_sentences",14,808.271827697753,920.813126564026,1745424456607.2,1,634.3,468.9,818,10408438,1152.19995117188,16.5,NA,"many","a",2,NA,3,"many",NA,0,NA,3,149674,5.87,"fixation"
"9790",39784,39784,14,118,"Single_line_sentences",14,824.216651916504,902.008802890778,1745424456623,1,676.7,471,820,10408454,1168,15.800048828125,NA,"many","a",2,NA,3,"many","m",1,NA,3,149674,5.87,"saccade"
"9791",39785,39785,14,118,"Single_line_sentences",14,803.680114746094,877.46324300766,1745424456638.9,1,934,495.4,818,10408470,1183.89990234375,15.89990234375,NA,"many","a",2,NA,3,"many","y",4,NA,3,149674,5.87,"saccade"
"9792",39786,39786,14,118,"Single_line_sentences",14,831.583900451659,887.370507717132,1745424456654.7,1,974.7,495.3,820,10408486,1199.69995117188,15.800048828125,NA,"many","n",3,NA,3,"many","y",4,NA,3,149674,5.87,"pso"
"9793",39787,39787,14,118,"Single_line_sentences",14,955.936317443849,847.039783000946,1745424456670.9,1,981.2,500,825,10408502,1215.89990234375,16.199951171875,NA,"many","y",4,NA,3,"many","y",4,NA,3,149674,5.87,"fixation"
"9794",39788,39788,14,118,"Single_line_sentences",14,1047.25112915039,843.166522979736,1745424456703.3,1,973.8,499,821,10408534,1248.30004882813,32.400146484375,NA,"fruits.",NA,0,NA,4,"many","y",4,NA,3,1429,3.85,"fixation"
"9795",39789,39789,14,118,"Single_line_sentences",14,1040.84953308105,850.725138187409,1745424456718.8,1,973.2,499.1,818,10408550,1263.80004882813,15.5,NA,"fruits.",NA,0,NA,4,"many","y",4,NA,3,1429,3.85,"fixation"
"9796",39790,39790,14,118,"Single_line_sentences",14,1092.2046661377,858.14432144165,1745424456734.8,1,973.6,498.1,819,10408566,1279.80004882813,16,NA,"fruits.","f",1,NA,4,"many","y",4,NA,3,1429,3.85,"fixation"
"9797",39791,39791,14,118,"Single_line_sentences",14,1084.67765808106,847.473464012146,1745424456750.7,1,973.7,497.3,824,10408582,1295.69995117188,15.89990234375,NA,"fruits.","f",1,NA,4,"many","y",4,NA,3,1429,3.85,"fixation"
"9798",39792,39792,14,118,"Single_line_sentences",14,1077.40362167358,869.874758720397,1745424456766.8,1,972.3,498.7,829,10408598,1311.80004882813,16.10009765625,NA,"fruits.","f",1,NA,4,"many","y",4,NA,3,1429,3.85,"fixation"
"9799",39793,39793,14,118,"Single_line_sentences",14,1053.56483459473,875.465040206909,1745424456798.9,1,951.5,516.3,837,10408630,1343.89990234375,32.099853515625,NA,"fruits.",NA,0,NA,4,"many","y",4,NA,3,1429,3.85,"saccade"
"9800",39794,39794,14,118,"Single_line_sentences",14,985.531253814698,894.756217002869,1745424456814.8,1,1011,616.4,783,10408646,1359.80004882813,15.900146484375,NA,"many","y",4,NA,3,"fruits.",NA,0,NA,4,149674,5.87,"saccade"
"9801",39795,39795,14,118,"Single_line_sentences",14,923.834552764893,968.509347438811,1745424456830.7,1,NA,NA,0,10408662,1375.69995117188,15.89990234375,NA,"many","y",4,NA,3,NA,NA,NA,NA,NA,149674,5.87,"blink"
"9802",39796,39796,14,118,"Single_line_sentences",14,797.4462890625,1064.39939260483,1745424456846.8,0.987360731618013,NA,NA,0,10408678,1391.80004882813,16.10009765625,NA,"many","a",2,NA,3,NA,NA,NA,NA,NA,149674,5.87,"blink"
"9803",39797,39797,14,118,"Single_line_sentences",14,589.118843078614,1266.05378866196,1745424456878.9,0.205136120184799,NA,NA,0,10408710,1423.89990234375,32.099853515625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blink"
"9804",39798,39798,14,118,"Single_line_sentences",14,590.905494689942,1193.8094329834,1745424456894.8,0,NA,NA,0,10408726,1439.80004882813,15.900146484375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blink"
"9805",39799,39799,14,118,"Single_line_sentences",14,602.662353515626,1138.98531675339,1745424456910.8,0,NA,NA,0,10408742,1455.80004882813,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blink"
"9806",39800,39800,14,118,"Single_line_sentences",14,656.914672851561,1045.16167759895,1745424456942.7,0,1200.6,756.1,618,10408774,1487.69995117188,31.89990234375,NA,"many",NA,0,NA,3,"fruits.","r",2,NA,4,149674,5.87,"saccade"
"9807",39801,39801,14,118,"Single_line_sentences",14,780.086402893066,1034.82063531876,1745424456959.3,0,1175.7,605.5,773,10408790,1504.30004882813,16.60009765625,NA,"many","a",2,NA,3,"fruits.","r",2,NA,4,149674,5.87,"saccade"
"9808",39802,39802,14,118,"Single_line_sentences",14,771.264266967773,1056.91306829453,1745424456975.8,0,1182.3,502.5,870,10408807,1520.80004882813,16.5,NA,"many","a",2,NA,3,"fruits.","r",2,NA,4,149674,5.87,"saccade"
"9809",39803,39803,14,118,"Single_line_sentences",14,825.71216583252,1028.48250031471,1745424456990.7,0,1169.1,516.2,871,10408822,1535.69995117188,14.89990234375,NA,"many","a",2,NA,3,"fruits.","r",2,NA,4,149674,5.87,"pso"
"9810",39804,39804,14,118,"Single_line_sentences",14,886.757526397704,1025.48381209374,1745424457006.8,0,1161.6,543.3,862,10408838,1551.80004882813,16.10009765625,NA,"many","n",3,NA,3,"fruits.","r",2,NA,4,149674,5.87,"fixation"
"9811",39805,39805,14,118,"Single_line_sentences",14,901.314983367919,1011.09818100929,1745424457022.7,0.097657173360753,1160.2,554.5,870,10408854,1567.69995117188,15.89990234375,NA,"many","n",3,NA,3,"fruits.","r",2,NA,4,149674,5.87,"fixation"
"9812",39806,39806,14,118,"Single_line_sentences",14,1044.20551300049,934.348776340486,1745424457038.7,0.285958884798107,1160.7,561.4,880,10408870,1583.69995117188,16,NA,"fruits.",NA,0,NA,4,"fruits.","r",2,NA,4,1429,3.85,"fixation"
"9813",39807,39807,14,118,"Single_line_sentences",14,1055.42329788208,950.232882499694,1745424457071.2,0.535809430448132,899.7,541.1,935,10408902,1616.19995117188,32.5,NA,"fruits.",NA,0,NA,4,"many","n",3,NA,3,1429,3.85,"saccade"
"9814",39808,39808,14,118,"Single_line_sentences",14,1040.28785705566,938.355481624603,1745424457086.8,0.928132292777373,728,524.3,931,10408918,1631.80004882813,15.60009765625,NA,"fruits.",NA,0,NA,4,"many","m",1,NA,3,1429,3.85,"saccade"
"9815",39809,39809,14,118,"Single_line_sentences",14,972.829456329345,951.877162456512,1745424457102.7,1,715.9,520.5,918,10408934,1647.69995117188,15.89990234375,NA,"many","y",4,NA,3,"many","m",1,NA,3,149674,5.87,"pso"
"9816",39810,39810,14,118,"Single_line_sentences",14,807.120666503906,997.094603776932,1745424457118.8,1,712,520.4,920,10408950,1663.80004882813,16.10009765625,NA,"many","a",2,NA,3,"many","m",1,NA,3,149674,5.87,"fixation"
"9817",39811,39811,14,118,"Single_line_sentences",14,801.919326782227,956.179854869842,1745424457134.7,0.899743286435927,708.8,522.3,927,10408966,1679.69995117188,15.89990234375,NA,"many","a",2,NA,3,"many","m",1,NA,3,149674,5.87,"fixation"
"9818",39812,39812,14,118,"Single_line_sentences",14,772.162857055663,945.32038450241,1745424457166.8,0.876229774061778,705.7,516.7,929,10408998,1711.80004882813,32.10009765625,NA,"many","a",2,NA,3,"many","m",1,NA,3,149674,5.87,"fixation"
"9819",39813,39813,14,118,"Single_line_sentences",14,805.142440795898,927.731037139893,1745424457183.1,0.876229774061778,704.8,518.4,932,10409014,1728.09985351563,16.2998046875,NA,"many","a",2,NA,3,"many","m",1,NA,3,149674,5.87,"fixation"
"9820",39814,39814,14,118,"Single_line_sentences",14,782.074699401854,925.319302082062,1745424457198.7,1,704.8,519.1,934,10409030,1743.69995117188,15.60009765625,NA,"many","a",2,NA,3,"many","m",1,NA,3,149674,5.87,"fixation"
"9821",39815,39815,14,118,"Single_line_sentences",14,787.150955200195,941.183967590333,1745424457214.7,1,703.9,521.2,940,10409046,1759.69995117188,16,NA,"many","a",2,NA,3,"many","m",1,NA,3,149674,5.87,"fixation"
"9822",39816,39816,14,118,"Single_line_sentences",14,831.092891693114,939.883632659911,1745424457230.8,1,703.2,520,944,10409062,1775.80004882813,16.10009765625,NA,"many","n",3,NA,3,"many","m",1,NA,3,149674,5.87,"fixation"
"9823",39817,39817,15,128,"Single_line_sentences",14,684.619216918946,893.705456256866,1745424458383.3,1,613.5,400.7,967,10410214,26.300048828125,NA,NA,"river","e",4,NA,2,"river","v",3,NA,2,17027,4.93,"pso"
"9824",39818,39818,15,128,"Single_line_sentences",14,746.59652709961,876.876804828643,1745424458398.8,1,607.1,399.1,971,10410230,41.800048828125,15.5,NA,"river","e",4,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9825",39819,39819,15,128,"Single_line_sentences",14,828.18992614746,833.144094943999,1745424458430.9,1,615.5,403.2,979,10410262,73.89990234375,32.099853515625,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9826",39820,39820,15,128,"Single_line_sentences",14,828.62937927246,869.94698524475,1745424458446.9,1,616.4,403.5,989,10410278,89.89990234375,16,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9827",39821,39821,15,128,"Single_line_sentences",14,809.815292358398,879.133400917054,1745424458462.9,1,615.7,403,987,10410294,105.89990234375,16,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9828",39822,39822,15,128,"Single_line_sentences",14,792.006454467773,904.07678604126,1745424458479.1,1,615.4,401,994,10410310,122.099853515625,16.199951171875,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9829",39823,39823,15,128,"Single_line_sentences",14,773.151512145996,892.464022636414,1745424458494.8,1,615.9,401.3,1003,10410326,137.800048828125,15.7001953125,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9830",39824,39824,15,128,"Single_line_sentences",14,809.462814331054,883.105602264403,1745424458510.7,1,616,401.8,1009,10410342,153.699951171875,15.89990234375,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9831",39825,39825,15,128,"Single_line_sentences",14,795.212631225586,864.185986518859,1745424458526.8,1,616.1,401.5,1012,10410358,169.800048828125,16.10009765625,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9832",39826,39826,15,128,"Single_line_sentences",14,784.846115112305,891.622667312623,1745424458558.8,1,616.6,401.6,1023,10410390,201.800048828125,32,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9833",39827,39827,15,128,"Single_line_sentences",14,803.914031982422,889.631094932556,1745424458574.7,1,617.6,401.9,1024,10410406,217.699951171875,15.89990234375,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9834",39828,39828,15,128,"Single_line_sentences",14,818.356933593751,883.672857284546,1745424458590.7,1,619.1,401,1029,10410422,233.699951171875,16,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9835",39829,39829,15,128,"Single_line_sentences",14,808.038024902345,877.623982429505,1745424458607.3,1,620.1,397.1,1032,10410438,250.300048828125,16.60009765625,NA,"river","r",5,NA,2,"river","v",3,NA,2,17027,4.93,"fixation"
"9836",39830,39830,15,128,"Single_line_sentences",14,800.917053222655,880.035910606385,1745424458638.8,1,553.1,381.5,1038,10410470,281.800048828125,31.5,NA,"river","r",5,NA,2,"river","i",2,NA,2,17027,4.93,"saccade"
"9837",39831,39831,15,128,"Single_line_sentences",14,789.807586669922,898.133418560028,1745424458654.7,1,489.7,397.5,1037,10410486,297.699951171875,15.89990234375,NA,"river","r",5,NA,2,"river","r",1,NA,2,17027,4.93,"saccade"
"9838",39832,39832,15,128,"Single_line_sentences",14,728.468856811524,939.831361770629,1745424458670.8,1,475.5,572.7,864,10410502,313.800048828125,16.10009765625,NA,"river","e",4,NA,2,"river","r",1,NA,2,17027,4.93,"saccade"
"9839",39833,39833,15,128,"Single_line_sentences",14,607.115821838378,997.73685336113,1745424458687,0.944081286702054,NA,NA,0,10410518,330,16.199951171875,NA,"river","v",3,NA,2,NA,NA,NA,NA,NA,17027,4.93,"blink"
"9840",39834,39834,15,128,"Single_line_sentences",14,504.560279846191,1136.90948009491,1745424458703.2,0.38889654885705,NA,NA,0,10410534,346.199951171875,16.199951171875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"blink"
"9841",39835,39835,15,128,"Single_line_sentences",14,506.674118041992,1045.43574571609,1745424458718.8,0.0473561472837551,NA,NA,0,10410550,361.800048828125,15.60009765625,NA,"river","r",1,NA,2,NA,NA,NA,NA,NA,17027,4.93,"blink"
